2021-01-30 20:39:50 [scrapy.utils.log] INFO: Scrapy 2.4.1 started (bot: school_scraper)
2021-01-30 20:39:50 [scrapy.utils.log] INFO: Versions: lxml 4.6.2.0, libxml2 2.9.10, cssselect 1.1.0, parsel 1.6.0, w3lib 1.22.0, Twisted 20.3.0, Python 3.9.1 (default, Dec  8 2020, 07:51:42) - [GCC 10.2.0], pyOpenSSL 20.0.1 (OpenSSL 1.1.1i  8 Dec 2020), cryptography 3.3.1, Platform Linux-4.19.128-microsoft-standard-x86_64-with-glibc2.31
2021-01-30 20:39:50 [scrapy.utils.log] DEBUG: Using reactor: twisted.internet.epollreactor.EPollReactor
2021-01-30 20:39:50 [scrapy.crawler] INFO: Overridden settings:
{'BOT_NAME': 'school_scraper',
 'LOG_FILE': 'logs/school_scraper/get_kv/305126c8630d11eb87ff00155d31b08e.log',
 'NEWSPIDER_MODULE': 'school_scraper.spiders',
 'SPIDER_MODULES': ['school_scraper.spiders']}
2021-01-30 20:39:50 [scrapy.extensions.telnet] INFO: Telnet Password: eddda1015d63b36e
2021-01-30 20:39:50 [scrapy.middleware] INFO: Enabled extensions:
['scrapy.extensions.corestats.CoreStats',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.memusage.MemoryUsage',
 'scrapy.extensions.logstats.LogStats']
2021-01-30 20:39:50 [scrapy.middleware] INFO: Enabled downloader middlewares:
['scrapy.downloadermiddlewares.httpauth.HttpAuthMiddleware',
 'scrapy.downloadermiddlewares.downloadtimeout.DownloadTimeoutMiddleware',
 'scrapy.downloadermiddlewares.defaultheaders.DefaultHeadersMiddleware',
 'scrapy.downloadermiddlewares.useragent.UserAgentMiddleware',
 'scrapy.downloadermiddlewares.retry.RetryMiddleware',
 'scrapy.downloadermiddlewares.redirect.MetaRefreshMiddleware',
 'scrapy.downloadermiddlewares.httpcompression.HttpCompressionMiddleware',
 'scrapy.downloadermiddlewares.redirect.RedirectMiddleware',
 'scrapy.downloadermiddlewares.cookies.CookiesMiddleware',
 'scrapy.downloadermiddlewares.httpproxy.HttpProxyMiddleware',
 'scrapy.downloadermiddlewares.stats.DownloaderStats']
2021-01-30 20:39:50 [scrapy.middleware] INFO: Enabled spider middlewares:
['scrapy.spidermiddlewares.httperror.HttpErrorMiddleware',
 'scrapy.spidermiddlewares.offsite.OffsiteMiddleware',
 'scrapy.spidermiddlewares.referer.RefererMiddleware',
 'scrapy.spidermiddlewares.urllength.UrlLengthMiddleware',
 'scrapy.spidermiddlewares.depth.DepthMiddleware']
2021-01-30 20:39:50 [scrapy.middleware] INFO: Enabled item pipelines:
[]
2021-01-30 20:39:50 [scrapy.core.engine] INFO: Spider opened
2021-01-30 20:39:50 [scrapy.extensions.logstats] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2021-01-30 20:39:50 [scrapy.extensions.telnet] INFO: Telnet console listening on 127.0.0.1:6023
2021-01-30 20:39:52 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1bhubaneswar.kvs.ac.in/> (referer: None)
2021-01-30 20:39:52 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no3bhubaneswar.kvs.ac.in/> (referer: None)
2021-01-30 20:39:53 [scrapy.dupefilters] DEBUG: Filtered duplicate request: <GET https://no1bhubaneswar.kvs.ac.in/about-us/principal-message> - no more duplicates will be shown (see DUPEFILTER_DEBUG to show all duplicates)
2021-01-30 20:39:53 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no4bhubaneswar.kvs.ac.in/> (referer: None)
2021-01-30 20:39:54 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no2bhubaneswar.kvs.ac.in/> (referer: None)
2021-01-30 20:39:57 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no6bhubaneswar.kvs.ac.in/> (referer: None)
2021-01-30 20:39:57 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no5bhubaneswar.kvs.ac.in/> (referer: None)
2021-01-30 20:39:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1bhubaneswar.kvs.ac.in/about-us/principal-message> (referer: https://no1bhubaneswar.kvs.ac.in/)
2021-01-30 20:39:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1bhubaneswar.kvs.ac.in/about-us/facilities> (referer: https://no1bhubaneswar.kvs.ac.in/)
2021-01-30 20:39:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1bhubaneswar.kvs.ac.in/about-us/ict-infrastructure> (referer: https://no1bhubaneswar.kvs.ac.in/)
2021-01-30 20:39:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1bhubaneswar.kvs.ac.in/academics/admission-detail> (referer: https://no1bhubaneswar.kvs.ac.in/)
2021-01-30 20:39:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1bhubaneswar.kvs.ac.in/about-us/cbse-affiliation-report> (referer: https://no1bhubaneswar.kvs.ac.in/)
2021-01-30 20:39:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1bhubaneswar.kvs.ac.in/user/login> (referer: https://no1bhubaneswar.kvs.ac.in/)
2021-01-30 20:39:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no3bhubaneswar.kvs.ac.in/academics/results-analysis> (referer: https://no3bhubaneswar.kvs.ac.in/)
2021-01-30 20:40:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1bhubaneswar.kvs.ac.in/academics/results-analysis> (referer: https://no1bhubaneswar.kvs.ac.in/)
2021-01-30 20:40:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1bhubaneswar.kvs.ac.in/academics/fees-structure> (referer: https://no1bhubaneswar.kvs.ac.in/)
